P18089,P18825,P25100,P35368,P35348,P13945,O95136,Q9H228,Q99500,Q15391,P51582,Q15077,P41231,P30550,P28336,P32247,P32302,P51685,P51684,P51679,P25106,P32246,P49682,P51677,P49286,P48039,P49019,Q9BXC0,Q8TDS4,O95838,P48546,P47871,O00222,Q15303,Q14833
-0.193555063,-0.860393093,-0.281360974,0.294131487,1.464282785,-0.752740183,0.466745866,-0.514603703,-0.479423276,-0.11543881,-0.076616037,-0.149511428,0.054092741,-0.08814008,-0.139607482,0.032139867,0.009699203,-0.000529006,-0.536813366,-0.007432877,0.007235548,0.033424856,-0.00430902,0.001565591,-0.530007865,0.100070491,-0.122374219,-0.033105886,-0.096167038,-0.019913133,-0.007457297,0.00226048,-0.050624075,-0.10250965,0.107361032
-0.187442691,0.471740327,-0.249976121,-0.054511962,0.563973853,0.033055556,-0.017945995,0.056386697,-0.438773256,-0.000992563,0.144095029,0.519014038,0.325007204,0.070687305,0.104347883,0.799795618,-0.106570882,0.002069503,-0.260264804,0.064990766,-0.002643978,-0.003389462,-0.1372111,0.00375184,0.276861357,1.014841866,0.125355912,0.014501433,0.434946619,0.027541138,0.000599582,0.001151908,0.008378942,-0.32879095,0.578428459
0.038172705,1.101064666,-0.152712997,1.107721312,-0.708977934,0.123898584,-0.184202595,-0.32109775,-0.970333379,0.163802418,-0.237223422,0.955208633,-0.419400061,0,0,0.576370843,0.076115549,0,0.401382218,-0.6622159,-0.011127639,0.016614633,0.027137468,-0.010999385,1.576453752,-0.424417878,0,0,0.462465364,0,-0.004882105,-0.023247356,-0.085093687,0,0.142386469
-0.008728232,-0.169200761,-0.131872288,-0.162967219,0.040185991,-0.044195853,0.127236593,-0.011196734,-0.523303652,0,-0.042643737,0.34216467,-0.016485716,0.026150196,0.008800122,0,-0.031986968,-0.000472119,-0.080232949,-0.038837655,-0.000247497,0.011753242,-0.00096172,-0.000372233,-0.164272861,-0.232421682,-0.029211833,5.47E-05,-0.194015526,0,-0.000521152,0.001250003,-0.010459559,0,-0.021427294
0,0,0,0,0,0,0.477554147,0,0,0,0,0,0,0,0,-0.637545791,0.005930907,0,0.806809171,0,0,-0.003637277,0,-0.005462477,0,0,0,0,0,0,0,-0.002411596,0,0,0
0.220545154,-1.413327948,-1.819101751,0.269187873,0.159726752,-0.351425941,0.335191443,0,-0.371544412,0.163799577,-0.14034431,0.955192513,0.136913988,0,0,0.576370843,0.015240373,0,0.306371615,0.141824632,0.000244208,0.026420833,0.010619691,-0.001717194,-0.244405183,0.84037191,0,0,0.824700748,0,0,-0.03541675,0,0.562301982,0.710875978
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.048342866,0.346851172,-0.076889246,0.944233099,1.428207753,-0.233739943,-0.159319811,0.98123088,1.176081684,0.052097236,-0.064586388,-0.027896827,0.132288069,0,0,-1.755185437,-0.04944027,0.002069674,-0.43371127,0.134366072,-0.000987444,-0.030583231,0.037286335,-0.038771762,-0.393399395,-0.186933997,0.117363876,-0.010801748,-0.255680192,0.037925044,0,0.00693801,0.146838691,0,0.430228207
0.514176007,1.129280168,1.014887353,1.329122806,-2.965316535,-0.442665356,-0.107061975,-0.196829493,0.167683508,0.072329136,-0.005383957,-0.009355149,-0.225709547,0.127019859,-0.055499676,-0.194359681,-0.008035542,0.002465147,0.388109004,0.036566401,-6.48E-05,-0.001764244,0.025289023,-0.000153614,-0.33125963,-2.439318953,0.050918516,0.016448663,-0.609624559,0,0,-0.00271889,0,-0.31911549,-0.120461545
-0.300471989,0.21284902,-0.367324823,-1.27314286,-3.751820579,0.559476113,-0.071502403,0.084470924,0.671991717,0.021956109,0.225757859,0.489296557,0.027381516,0.051352031,-0.189501377,0.517158166,-0.054914027,-0.001345311,0.59727075,-0.018712967,-0.000778145,0.023402658,0.012053531,0.002292531,-0.321204222,-0.480826523,0.150828731,0,0.746639841,0,-0.004655216,0.001955282,0,-0.027531253,0.328331357
0.037826634,-0.51428682,0.128246056,-0.205417446,0.162122887,2.320737073,0.872121071,-2.933892359,-0.009707693,0.009661847,0.054741236,0.151858372,0.485189833,-0.061781234,-0.028669752,-0.014720021,-0.121309585,-0.198579732,0.491695284,0.001159768,0.002347734,0.038298459,-0.003132817,-0.019848836,-1.59655823,-0.160641607,-0.07874151,-0.007417962,-0.510339731,-0.01993247,-0.105214259,0.010242521,-0.006432466,-0.159096978,0.771376444
0.140190498,0.854861928,-0.931280402,0.357145062,5.353877163,0.075159624,0.265294079,0.398658257,0.133188547,-0.020528563,0,0,-0.034232202,0,-0.168570884,-0.729077257,-0.037973574,0,-0.649117702,0.012449194,0,0.012284061,0.013839305,-0.005821666,-0.45864155,0,-0.141086643,0,-1.01035631,0,-0.034447677,0.003600476,0.018078515,0.164944735,0.090115394
0.256245864,0.042575015,-0.710487744,-2.428484622,-3.038570429,1.017337109,0.426689708,-0.060417081,0.323696208,0,0,0,0,0.026294555,-0.020948843,0.601422007,-0.022617029,0,0.618386716,-0.008199743,0.000776083,0.00522193,-0.013881274,0.000773217,-0.189556439,-0.219320896,0,0,0,0,0,-0.012520723,0,0,0.516916309
0.16999765,-1.197811736,-1.610652105,-0.936610061,0.225123279,0.03348641,-0.240265536,-0.036031826,0.855148646,-0.088171035,-0.023999252,0.132843767,-0.19631013,0.109923898,-0.20563753,0.143945912,-0.037687889,0.006253506,0.320320174,-0.034391339,0.008862511,0.01709002,-0.00762457,0.001071663,0.62326487,-0.95589975,-0.029519506,-0.033025631,0.009387972,0.129812851,0.027928882,0.003594655,-0.002128456,-0.107570035,-0.928849214
-0.02872312,-0.154908737,-0.159929389,-0.191160355,0.235600031,0.041170721,-0.017657254,0.226163861,-0.19402805,0.016197123,0.007978021,0.164851531,-0.200100749,-0.061890177,-0.028728566,-0.200196774,-0.030268157,-0.198565988,0.0772711,-0.114020619,-0.185504444,-0.013376534,0.042395478,-0.233821088,-0.131032065,-0.52247038,0.218973119,-0.02525088,-0.065698808,-0.019935613,-0.105231372,-0.282069417,-0.00643142,-0.118143107,0.501777437
-0.309500838,1.9338063,1.882088544,2.091180621,1.224148668,2.023013997,-0.289742604,0.559247713,-0.00956285,-0.007462302,-0.031038759,-0.149465957,0.057320295,-0.088192885,-0.139680147,0.350185027,-0.001724862,0.006064561,0.131321738,0.015600823,0.02006183,0.040171093,0.012268353,0.001852956,-0.219703205,-1.359274435,-0.097930781,-8.81E-05,-0.137566963,-0.019912456,-0.004128915,-0.005457499,-0.061367403,-0.318208624,-0.118678458
-0.634210064,-0.925508448,-0.108810163,0.32947372,-0.060781043,-0.769427854,-0.038777505,0.182475885,-1.538703256,-0.020528563,0,0,-0.034232202,0.026296743,-0.189522574,-0.757079442,0.005929591,0,0.247684652,0,-0.001227309,-0.003634266,0.005407883,-0.003152967,0.63531919,0.110942839,-0.015392678,0,-0.13150977,0,-0.034447502,-0.007236761,0.018078405,0.164943614,0.067161421
0.884532227,0.198266782,-1.808494419,-1.726974055,-4.543438909,-0.141069324,-0.169287842,0.66279449,0.107611838,-0.041392153,-0.076598053,-0.149470224,0.054083533,-0.061857465,-0.160542269,0.032136282,0.047913789,0.002264563,-0.193850475,-0.080647504,-0.001132592,-0.001832844,0.018255759,-0.002438373,-0.530025658,0.348063727,0.02834865,-0.033104862,0.203244071,-0.01991108,-0.005864521,0.000608211,-0.050676367,-0.110160442,0.50861001
0.111050022,0.598074367,0.664224938,0.422502844,0.235618282,-0.10908499,0.195355947,-0.263676885,-0.041547644,0.01096391,-0.100624495,0.164875118,-0.200119961,-0.061890177,-0.028728566,-0.200196774,-0.11348576,-0.198581923,-0.300093276,-0.11402975,-0.185519335,-0.013378159,-0.219799557,-0.233839869,-0.131032065,-0.52247038,-0.118078816,-0.02525592,0.428982631,-0.019935613,-0.105231372,-0.282069417,-0.006433315,-0.114372696,-1.335965206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.095397947,-1.323535417,-0.140795007,-0.189267397,-0.073215403,-0.091077368,0.033637861,0.06449926,-0.360776952,0,0,0,-0.038907462,0.031079738,0.368518755,0,0,0.008829504,0,0.004825951,-4.79E-05,-0.002726558,0.000389529,0.00102208,0.310300333,-0.008813695,0,-0.000379519,0,0,-0.00065478,-0.000628874,0,0,-0.143529603
0.333489943,-0.537667965,1.620035623,1.315992059,0.371542944,-0.136524018,-0.215819289,-0.590609622,0.132285596,-0.011904259,0.183054211,0.873313195,0.410910863,-0.088208772,-0.139701617,0.40346134,0,-0.019833152,-0.449778703,-0.014827115,-0.000757496,-0.00057044,0.009822707,0.002953762,-0.072077371,0.017591294,0.039384451,-0.033128936,-0.586769604,-0.019910931,0,0.001570145,0.064930264,-0.11463285,0.111703295
0.157544511,-0.831185902,0.292039326,0.317220143,0.604037936,0.084609841,0.552388925,-0.41610046,-0.261501326,-0.065083072,-0.057727934,0.659870559,0.313879245,0.010427291,0.796856836,0.29436241,-0.067529557,0.00843817,0.092508594,-0.028731519,0.001375778,0.004246674,-0.002760583,0.000120048,0.16020687,-1.259697608,0.230310059,0,1.788727479,-0.019915874,0.006875452,0.007428454,0.37822404,-1.515822972,0.086029797
0.095397947,-1.323535417,-0.140795007,-0.189267397,-0.073215403,-0.091077368,0.033637861,0.06449926,-0.360776952,0,0,0,-0.038907462,0.031079738,0.368518755,0,0,0.008829504,0,0.004825951,-4.79E-05,-0.002726558,0.000389529,0.00102208,0.310300333,-0.008813695,0,-0.000534092,0.001614775,0,-0.00065478,-0.000628874,0,0,-0.143529603
-0.15847209,-1.605360347,-3.200993627,-1.210230284,-0.498430039,0.16313554,0.077931488,-0.322797019,-0.620081621,-0.083967485,-0.07660717,-0.149490818,0.054088209,0.086861927,-0.016913111,-1.047248675,0.009953856,0.003700194,0.44277434,0.016767311,-0.006795989,-0.01662404,0.016435853,0.012276855,-0.530025658,0.348063727,0.028306683,-0.03305928,0.086203733,-0.019915693,-0.01212761,-0.013429892,-0.050624318,-0.110053582,-0.104444149
-0.035096371,-0.145597919,-1.209339223,-1.361219311,-1.423661886,0.284665267,0.223212786,-0.386165756,-2.000514616,0.041619923,-0.216187428,0.456015581,-0.105452068,0,-0.059559524,-0.466334444,-0.036040415,0.004313134,0.065273325,0.077687617,0.000646584,-0.002579705,-0.002703217,-0.035913167,0.189096938,0.037607067,0.117351491,-0.002849124,0.292037255,0.037926737,0.000600087,-0.002967873,0.016982567,-0.192408229,-0.060010632
0.410106773,0.351805296,0.263511918,-0.487622102,-1.052687281,0.249863086,0.175571054,0.867679061,-1.31070122,-0.000992715,-0.178351087,0.524274712,0.196794797,0,-0.059573856,-1.28033629,-0.038915143,0.004316608,-0.743695719,0.04454089,-0.000915903,0.007725854,-0.026132298,-0.016681111,-0.420373363,0.399513459,0.117363778,-0.002849268,-0.255680035,0.037925874,-0.001680431,-9.81E-05,0.016986542,-0.097240231,-0.584537447
0.059297143,0.015164457,-0.666091635,0.216670776,1.473313441,0.389617735,-0.392358324,-0.227050971,0.525529736,0.041531846,-0.145679589,-0.195472056,0.053964068,0,0,0.733247018,0.057732118,0,-0.059117734,0.141787246,-0.017506542,0.022037461,-0.039533045,-0.00726576,0.008522352,-1.264810712,0,-0.002850322,-0.925786794,0,-0.004877257,0.01214453,-0.085089711,0,0.087175756
-0.375147343,0.741032775,-0.053203893,-0.157855777,-0.052627574,0.213189637,0,0,0.255354742,0.042470373,-0.037856323,-0.068058575,0.021034058,0,0,0.758679196,-0.039182422,0,-0.328856135,0.020676689,0,0.040442775,0.010797777,0.000864941,-0.066092663,0.005338178,0,0,0,0,0.002626046,0.0021234,0,0,-0.239770452
-0.356696177,-1.803903549,-0.916401574,-0.215907573,-0.140639343,0.108445495,-0.302498053,1.109328869,0.3755204,0.047588396,-0.605182699,-0.021696695,-0.973924103,0.036707099,-0.167346342,-0.160318512,0.00092014,-0.015797331,0.898716687,0.03351277,-0.028090246,-0.015965371,0.01094861,0.002660338,0.200222577,-0.147220947,-0.192460932,-0.589240703,0.497159284,-0.019932478,-0.105214305,0.008981371,-0.119183303,-0.676512691,0.555558885
0.201938906,-1.256839638,0.392871096,1.429489152,-0.016609008,-0.166600571,-0.223548044,0.455693343,-1.577220566,0,-0.004998787,-0.507020254,-0.464236921,0.036713417,-0.299275761,0.017118884,-0.024530792,-0.009990063,0.186771947,0.003542738,-0.013556217,0.009224069,-0.005341668,-0.047174336,0.009260907,-1.941113182,-0.165426915,-0.002089827,-2.432734516,-0.019916672,-0.002459981,0.011184136,-0.003496072,-0.395972546,0.896959883
0.609405326,0.204133972,0.115183724,0.553570749,0.280083798,-0.052312039,0.326164913,0.144823534,-0.625784454,-0.012929816,0.150197103,-0.535455272,0.163415622,-0.220423206,0.162433792,2.09856407,0.03221126,-0.010045059,0.446181342,-0.022649411,0.029255824,-0.006258524,0.024260116,-0.000612947,-0.134751959,-1.875432527,0.018212228,-0.343963853,-0.187102012,-0.006769528,0.003663007,0.003209652,-0.043104405,-0.486555553,-0.023794826
-0.498962383,2.13310962,-2.161939471,1.078941831,1.611969351,-0.632954703,0.158068181,-0.105744979,-2.882015842,-0.041399784,-0.076612029,-0.149501794,0.121938129,-0.061845367,-0.006333535,0.135245819,-0.022059783,0.002264602,0.332771962,-0.014653718,-0.001132139,0.055498877,0.011031799,-0.000498637,-0.530025658,0.348063727,0.02834865,-0.033104862,0.203244071,-0.01991439,-0.012126797,-0.001837223,-0.050670359,-0.110147291,-0.365235275
0.051832722,0.75010386,-1.017675138,-0.390754681,0.293506523,0.201725535,-0.172792728,0.989738595,0.067440878,-0.005208881,0.360890141,1.467229598,-0.074346744,-0.088202752,0.014584302,-0.264202413,-0.008006013,-0.002442018,0.184084476,-0.008012586,0.000323963,-0.029582824,0.002878445,-0.003738127,1.029775087,-0.127322116,-0.17787675,-0.033128133,0.506569214,-0.019911982,0.007063033,-0.000489587,-0.11569771,-0.083350083,1.341048297
0.027597478,2.783566695,2.842198046,1.256025628,2.478075672,0.862489806,0.065995234,-1.748882289,-0.035378246,-0.058082668,-0.031099401,-0.801100274,0.057439321,-0.061940172,-0.0287557,-1.339298742,-0.015960514,-0.007237124,0.025426793,-0.000442845,-0.185498681,-0.042718213,-0.26876911,-0.04636284,0.365309975,-0.465664237,-0.246463529,-8.93E-05,-0.345452759,-0.01993253,-0.105214589,-0.00866621,-0.204798262,0.166778487,-0.376940727
-0.094278077,-1.978743601,0.917240366,1.108995865,1.744376201,-0.010989856,0.321184436,-0.07191808,-0.77699428,0.056697962,0.176547815,-0.240497134,0.29544948,0.0064418,-0.203660588,0.705670358,0.003756801,0.007839783,-0.395609001,-0.096527807,-0.018160081,-0.021193988,-0.003501046,-0.001660851,0.185509302,0.801863978,-0.008608938,-0.084983015,-0.606154658,-0.007180134,0.003361791,0.001576128,-0.003969557,-0.058559221,0.674428449
-0.232096366,-0.113611434,-2.219364152,-1.081346224,-1.426475276,0.665457399,-1.448100831,-0.249367806,-0.095988265,0.014109296,-0.039001899,0.545354156,-0.377347605,0.006439366,-0.203528994,-0.011131148,-0.160095951,0.012465675,-0.019997239,-0.011383862,-0.006477616,0.089681849,0.006531752,-0.001941562,-3.114657071,-0.612275437,-0.008610125,-0.084991918,-1.112813084,-0.007187858,-0.003225073,0.011263658,-0.003969801,-0.062362895,-0.79867664
0.196126251,1.243400602,1.737915621,-0.498118641,2.412137013,-0.279025334,0.118219926,-0.195056134,0.053090228,0.002159053,0.066195407,-0.304943632,0.776853424,0.125090138,-0.281114524,-0.185281894,0.015241181,0,-0.362375616,0.007058461,-0.012359273,-0.000764019,0.006269448,0.001925973,-1.689549769,0.867303009,0,-0.010833901,-0.335027227,0,-0.006698296,0.003362262,0,0.040866174,-0.121597215
-0.43901792,-0.415160638,1.439500673,0.450954732,0.766676919,0.698257399,-0.021008224,-0.270273964,0.117974615,0,0,0,0,0.039755378,-0.023782014,0.220364291,0.009141376,0.000421513,-0.156548322,-0.007099769,0.024818763,0.001077365,0.018345053,0.00061717,0.295352704,1.092677959,0,0.051429961,-0.295579328,0,0,-0.002449549,0.005215188,0.040897031,0.144556123
-0.069591712,2.453471925,-0.132963043,2.428207113,2.694746204,-1.666289527,0.099461559,-0.1196472,-0.355253891,-0.041426381,-0.13897912,-0.261854496,-0.197482913,-0.061905154,-0.02873659,-0.303424308,0.008198375,-0.001815867,-0.580339161,-0.101916019,0.009521709,0.005215293,-0.016819084,-0.003443814,0.434229009,-0.051945342,0.07822864,-0.033117835,-0.281681199,-0.019912254,-0.006699941,0.001447673,-0.061217178,-0.209432854,-0.139927007
0.400097222,0.198104359,-0.148014935,-0.399407843,-0.213047332,0.08086335,0.196096653,-1.162380168,-0.807706319,-0.005207599,0.163453263,-0.651709303,-0.24897661,-0.061919667,-0.0287447,0.346002372,0.106747728,-0.002383016,-0.341297192,-0.004645212,0.001158458,0.038071802,-0.002188103,0.007851975,1.025924237,-0.263456761,-0.082098068,-0.033113484,0.188926178,-0.019932481,-0.105214328,0.001251355,-0.126135294,-0.083266459,-0.073781927
-0.954532414,-2.233206731,-2.043607628,-0.844732316,-0.764559774,-0.212915178,0.109512176,-0.372906207,0.090127381,0.023348464,0.222685508,0.149295523,0.151165553,-0.188640878,-0.275676602,-1.115404662,-0.031674962,-0.007719584,-0.338286088,-0.013889436,-0.002388121,0.065198293,-0.010073327,0.00217799,-0.274504621,-1.004210669,0.009255795,-0.033121287,-0.442087142,0.129812318,-0.014107252,-0.000453545,0.064896457,-0.066153684,0.045963784
-0.307722229,-0.840821911,1.061958108,1.337462369,2.013957032,-0.430720929,-0.525008617,0.523273202,1.63148896,0.06108901,0.022575823,0.079523156,0.489653325,0.006441935,-0.947764597,0.006560064,-0.010457321,-0.002208323,-0.099480754,0.004142202,-0.001643083,0.014320906,0.004714395,-0.001981716,0.254381378,0.801865702,0.022385572,-0.084921283,-0.18149589,-0.007182121,-0.003221096,-0.003839738,0.128866434,0.287932743,-0.1376121
-0.774210843,-1.908503513,0.289189215,-1.089033087,-2.229119204,-0.091442134,-0.049633068,1.579659933,-1.731714863,-0.041426381,-0.13897912,-0.261854496,-0.197482913,0.086862413,0.115019112,1.289442236,0.008917734,-0.090866207,-0.168098695,-0.011784925,-0.096141561,-0.032509462,-0.125568682,-0.002427049,-0.228985256,0.267739702,0.078241742,-0.033123705,-0.398746374,-0.019932467,-0.105214246,0.005207338,-0.054481196,0.510005398,2.181550974
-0.216976509,0.600259517,-0.226621574,-0.680873528,-0.255089011,0.432573841,0.010752516,-0.006065144,0.617169115,-0.053249608,0.072591274,0.188546839,-0.003570075,0.055502,0.035080052,0.078728191,0.001224149,0.001520337,0.062074472,0.001408251,-6.10E-05,-0.000262599,-0.001453201,-0.003689676,0.095879347,-0.81556164,0.014430693,-0.000273829,-1.337099575,0.004626459,-0.002224923,-0.000411456,0,-0.031174923,0.020483617
-0.031064425,-0.586668024,0.145067197,0.01371632,-0.122108094,-0.106940261,0.303973734,-0.136146896,-0.00155717,0,0,0,0,0,0,0.084712879,-0.156193798,-0.0006789,0.126377796,0.002687258,0.002849099,0.00310627,0,0.000497008,-0.293678866,-1.696195867,-0.052879847,0,-0.00113186,0,0.003217248,0.000477834,0,0,0.06765306
0.170157485,0.057437611,-0.159939464,0.703953843,0.235615638,-0.176331683,-0.017657254,0.226163861,-0.19402805,0.016197123,0.007978021,0.164851531,-0.200100749,-0.061890177,-0.028728566,-0.200196774,-0.030268147,-0.198565923,0.077271094,-0.114020582,-0.185504384,-0.005744823,0.042395465,-0.233821012,-0.131032065,-0.52247038,0.218973119,-0.02525088,-0.065698808,-0.019935613,-0.105231372,-0.282069417,-0.00643142,-0.118143107,0.501777437
-0.243018226,1.264904543,1.479937413,-0.640747197,-0.933256272,-0.315739551,0.584419069,0.030838622,0.859609032,0.099648099,-0.120708602,0.212528874,-0.071663713,-0.293561204,-0.073481846,-0.161639857,-0.018941921,-0.007056917,-0.378725928,0.015273362,0.001181517,0.021916528,-0.008151332,-0.001258332,-0.020990878,-0.518300629,-0.003734304,0.040037478,-0.170352682,0,-0.105213983,-0.015979034,0.134110744,0.198782913,-0.186810528
-0.008728232,-0.169200761,-0.131872288,-0.162967219,0.040185991,-0.044195853,0.127236593,-0.011196734,-0.523303652,0,-0.042643737,0.34216467,-0.016485716,0.026150196,0.008800122,0,-0.031986972,-0.000472127,-0.080233018,-0.038837575,-0.000247498,-0.006428674,-0.000961765,-0.000372232,0.213073641,2.467646616,-0.029211833,5.47E-05,-0.194015526,0,-0.000521152,0.001250003,-0.010459559,0,-0.021427294
-0.819253064,2.292837969,3.27045342,-1.500500347,-0.252782449,-0.311723433,0.285936398,-0.373120126,1.438970498,-0.041399784,-0.076612029,-0.149501794,0.121938129,0.086829645,-0.016910318,-0.594859043,0.009954128,0.003700227,-0.520247447,0.016768361,-0.006796388,-0.016624158,0.00768878,-0.000934573,-0.530025658,0.348063727,0.028306683,-0.03305928,0.086203733,-0.01992387,-0.012132019,0.027063851,-0.050648975,-0.110103389,0.006664319
0.111049496,0.238158372,0.664221861,0.422500288,0.23561706,-0.109084357,0.195369678,-0.263700735,0.42322754,0.010961668,-0.100601123,0.164836213,0.049481222,-0.061890177,-0.028728566,-0.200196774,-0.113483782,-0.198578471,0.27548697,-0.114027783,-0.185516111,-0.013377793,-0.219795764,-0.233835803,-0.131032065,-0.52247038,-0.118150228,-0.02527155,-1.401114696,-0.019935613,-0.105231372,-0.282069417,0.091342863,0.298135384,-1.335969758
0,0,0,0,0,-0.516003113,0,0,0.11542605,0,0,0,0,0,0,0.716822971,0,0,-0.197435622,0,0,0,0.010030067,0,0,0,0,0,0,0,0,0,0,0,0.056545438
0.538094552,1.420595211,1.014889435,2.340724406,1.978197447,0.705044578,0.123066564,0.519993718,0.506564255,0.019351228,0.183535421,0.88080046,0.004892787,0.126974924,-0.055484189,-0.027459908,-0.008035541,0,0.388108939,0.036566383,-0.000216471,0.012648667,-0.032462725,-0.003191919,0.328414639,0.829618322,0.050890747,0.016438974,-0.238077977,0,0,0.00595506,0,-0.054494647,0.379942382
0.718676649,0.188787261,0.839348359,1.291910445,1.843793597,0.03713435,-0.568112117,0,2.204208009,0.000826016,0,0,0.067584095,0,-1.979562703,0.789574893,-0.037970242,0,0.407129703,-0.021903305,0,-0.02877194,0.016109035,-0.000477954,-1.593151278,-0.014251967,0.153211297,0,-0.330092403,0,0,0,0,-0.264680337,0.420717595
0.57062956,2.749070946,0.826424145,1.588203134,0.482130295,-0.140599509,-0.101096926,0.561429039,0.513356032,-0.055489723,-0.023962752,-0.04982774,0.087363537,0.206202157,0.401689456,-0.697346339,-0.054754567,0.010965185,0.962130386,0.003155621,0.006874263,-0.007509597,0.0163987,0.003822062,-0.602191838,0.892640887,-0.029585858,-0.033130649,0.726413207,0.12981423,-0.05453044,-0.001485423,-0.002128459,-0.107560869,0.723981207
-0.145306493,0.828289021,-0.565931996,0.188555685,-0.524798927,0,0.043211722,0,0,0,0,0,0,0,0,0,0,0,0.384831725,-0.004406851,0,0,0,0,0.151308958,0.918378506,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.058478487,0,3.626196808,0,0.065021501,-0.632442924,-0.008522281,0,0,0,0,0,0.081457587,0,0,0,0,0,-0.046613292,-3.215090501,0,0,0,0,0,0,0,0,0
0.276271933,0.459618184,-0.170552733,-1.280430412,-1.514035482,0.295193792,-0.08911082,0,0.087726608,0.117836245,-0.201292834,0.163316439,-0.364492334,0,0.305568967,0.220427736,-0.043674844,0.016495515,-0.242196861,0.012195951,-0.00155986,-0.010961213,-0.024458235,0.001560916,-0.299250109,-1.574364703,0,0.051439917,0.308235387,0,0.001037102,-0.001420259,0,0,0.121540579
-0.089610596,0.7890968,-0.159939993,-0.191171201,0.23561668,0.041171322,-0.372130809,0.226186475,-0.194048775,0.016197123,0.007978021,0.164851531,-0.200100749,-0.061890177,-0.028728566,-0.200196774,-0.030269157,-0.198572764,-0.204802191,-0.114024467,-0.185510772,-0.013377245,0.042396883,-0.233829066,-0.131032065,-0.52247038,0.218973119,-0.02525088,-0.065698808,-0.019935613,-0.105231372,-0.282069417,-0.00643142,-0.118143107,0.501777437
0.057307213,-0.736259499,1.006548481,1.867994282,1.683981048,-0.367105626,0.115791216,0.74672173,-0.391967478,-0.021668694,-0.130009144,0.343009457,-0.102949809,0.018949917,0.335263302,0.096709739,0.003760614,0.007834528,0.003779479,0.084815783,-0.000435494,0.003570602,0.002900008,0.001599556,-0.016859279,0.126742018,-0.008571629,-0.027428255,0.092872344,0,-0.00321721,0.001888155,-0.003967317,-0.062337146,0.255099225
-0.275806916,0.779702516,0.477650917,2.139135849,1.902423941,-1.889104025,0.130901192,-0.629698739,-0.095379775,-0.087851617,0.1411369,0.811439557,1.501111751,-0.350738316,0.15189215,-0.299815105,0.054905898,0.003095705,-0.163544819,0.039553328,0.001164496,-0.102409285,-0.000102615,-0.093250419,0.005718614,-2.144823418,-0.090913103,0.151967194,-1.510573838,-0.019910684,-0.003034453,-0.004457019,-0.019816317,-0.061221854,1.558015089
-0.420482451,-0.075264139,0.161118581,0.267882137,0.921622596,0.089999561,-0.27684707,0.214797185,1.854014778,0.049553298,-0.249486321,-1.320035379,-0.623369053,-0.737802703,-0.023810508,-1.747505602,0.011116539,-0.002165058,0.099352293,-0.02472257,-0.042417307,-0.006246152,0.070979303,-0.001089858,-0.750096428,1.532643829,0.018210065,-0.292476362,0.04038565,0.11184816,0.003680109,0.001452668,0.005219402,-0.445610544,-0.117039352
-0.05746361,0.203952187,-0.078221379,-0.394178663,0.8252806,-0.056582543,0.045096164,-0.059868137,0.292962946,-0.423728399,-0.239165012,-0.042201306,-0.198712229,0.178028338,0.050538099,0.001500514,0.00430574,-0.000954309,0.020273947,-0.009346463,-0.000225558,-0.007283981,-0.000507106,-0.007471699,0.068780499,0,0,0,0.146945349,0,0.00667085,0.001824785,0,0.499765724,0.073473167
-0.008318123,0.837815555,0.405561243,0.48628938,0.932666505,0.621384827,-0.847518898,0.003326642,1.542714677,-0.044027418,-0.830184279,-0.941840595,0.200481922,-0.061912475,-0.028740604,-0.296186988,-0.030396018,0.002511403,-0.335457234,-0.000299978,0.006112734,0.005247067,-0.000179699,4.03E-05,-0.625519369,-0.725602049,0.026536651,-0.03313225,0.982737333,-0.019915029,-0.014095451,-4.24E-05,0.06499716,-0.73632664,0.170769564
-0.30381461,0.442648731,0.664227757,0.422505911,0.2356194,-0.109085846,-0.08108812,0.226184577,-0.345684877,0.010962197,0.007978074,0.16485087,-0.200100289,-0.061890177,-0.028728566,-0.200196774,-0.030268148,-0.198565928,0.055379809,-0.114020576,-0.185504388,-0.013376536,0.042395465,-0.233821017,-0.131032065,-0.52247038,-0.093032498,-0.025267689,-0.665722272,-0.019935613,-0.105231372,-0.282069417,-0.006431405,-0.114342039,0.501776583
1.06626932,0.152726067,-0.368402272,-0.343833687,-1.534468114,0.178284401,0.73118467,1.955033907,0.816550874,-0.069598108,-0.185350888,-0.332410818,-0.176797481,0.30595881,-0.526931485,-1.71975189,-0.033302414,-0.031009457,0.371073246,-0.099528545,-0.017713215,-0.007895845,-0.014400334,-0.001853736,0.019953338,2.406288687,-0.057049952,-0.22697084,1.526101087,-0.019915994,-0.003542269,-0.007084664,0.939411693,-0.479535789,0.357456651
